"","logFC","logCPM","PValue","FDR"
"FGRAMPH1_01T00137",-2.15649940661337,0.924774023603412,0.00473372220241854,0.00855865481318563
"FGRAMPH1_01T00141",-5.4035374367838,0.324407691218763,0.00130575910336706,0.00259786223588696
"FGRAMPH1_01T00149",-2.48243101554093,4.64924529082115,3.3230893730023e-11,1.70941416468649e-10
"FGRAMPH1_01T00151",-2.72181973429027,3.09835644825834,0.0123135203459183,0.0205579006509244
"FGRAMPH1_01T00155",5.55195455461163,3.04939938247402,0.00746745631187539,0.0130306863560961
"FGRAMPH1_01T00161",-2.10461391415549,2.2598914261326,0.00240774258482409,0.00459041739522858
"FGRAMPH1_01T00167",3.75273577526482,5.10315968295037,5.27325513047294e-08,1.92983800035461e-07
"FGRAMPH1_01T00169",3.74759759349226,1.83508382251776,0.000246157266648479,0.000546592419554973
"FGRAMPH1_01T00177",-8.09399643995412,0.92576672302695,2.25396996554238e-10,1.0680836843057e-09
"FGRAMPH1_01T00183",-5.00689880608141,4.83299896466413,4.05986763123136e-19,4.47612170975487e-18
"FGRAMPH1_01T00187",7.68257076166249,0.728915521309299,8.30789875570423e-07,2.6253562271499e-06
"FGRAMPH1_01T00193",4.91641694196966,4.61320510916578,1.23170172935907e-34,5.70234300632032e-33
"FGRAMPH1_01T00195",2.45730378742059,8.06073127396018,9.08843629505302e-10,4.01741905175918e-09
"FGRAMPH1_01T00197",14.7268425928748,9.71139067476136,3.01203757792611e-31,1.0366759597974e-29
"FGRAMPH1_01T00199",15.4474001434317,9.58385185857891,2.6700830729961e-37,1.60557926395162e-35
"FGRAMPH1_01T00201",14.1247506393484,11.2610056910037,2.73155720520768e-37,1.63315903074788e-35
"FGRAMPH1_01T00203",10.8009804270331,2.72839385202296,1.92330226757145e-09,8.24058625126948e-09
"FGRAMPH1_01T00205",3.27062877675539,2.32824245538626,1.47298938271487e-08,5.7442742867483e-08
"FGRAMPH1_01T00209",13.642372306198,5.8654368528512,5.40705796270343e-38,3.58063591542823e-36
"FGRAMPH1_01T00211",3.30285533654625,2.51520216082394,3.6455496882859e-16,3.03931365645701e-15
"FGRAMPH1_01T00213",7.73556073140599,7.46505035914107,1.62183448280752e-25,3.25705454771882e-24
"FGRAMPH1_01T00215",3.01434368987391,5.26003895831151,5.5678755792357e-07,1.79306501032758e-06
"FGRAMPH1_01T00217",10.6066308780121,5.61339548383673,2.12015850540647e-41,1.83332383818743e-39
"FGRAMPH1_01T00219",3.40845095371706,3.73380946614026,1.35472791028924e-11,7.22820914092622e-11
"FGRAMPH1_01T00221",6.6149174625042,2.42769041437186,1.89126750786941e-05,4.92982858366657e-05
"FGRAMPH1_01T00223",3.59059358142846,10.8358541496812,2.97317238401432e-10,1.39249340438415e-09
"FGRAMPH1_01T00243",8.18151759999539,3.15779835717432,1.6086236981148e-22,2.42872002213206e-21
"FGRAMPH1_01T00247",-2.02647667351976,1.73718137856491,0.0153294508517289,0.0251083350440888
"FGRAMPH1_01T00273",4.03954373828173,1.6028168132811,6.73854884639586e-11,3.36060231553098e-10
"FGRAMPH1_01T00281",11.6729785525992,8.36412759847583,1.85860489937497e-44,2.0470087433853e-42
"FGRAMPH1_01T00283",3.29146630013467,2.7517766829112,1.10042409051154e-05,2.98051702278599e-05
"FGRAMPH1_01T00291",3.71811076779758,3.77246172452204,4.8852791184428e-12,2.72611602220091e-11
"FGRAMPH1_01T00293",2.93205935006328,0.87878154234503,0.00862541441510152,0.014838492440843
"FGRAMPH1_01T00295",-1.5726912203128,1.60305368878794,0.00802887076278431,0.0139152020525116
"FGRAMPH1_01T00309",8.4337054321176,1.84728799124485,4.90021371892875e-10,2.23792824710395e-09
"FGRAMPH1_01T00311",8.13341628089003,0.863190976731033,2.95655483905464e-12,1.68690767690612e-11
"FGRAMPH1_01T00313",7.23343145878806,2.41463485779349,7.65240091106545e-28,1.92007363866853e-26
"FGRAMPH1_01T00315",9.20787588580596,2.44525710391493,1.05756322797498e-18,1.12110274106405e-17
"FGRAMPH1_01T00321",17.087485962715,8.96947426561693,6.00616056545217e-46,8.05672538414437e-44
"FGRAMPH1_01T00323",7.90962452354765,0.833416544829384,3.44216399321533e-05,8.64299540701033e-05
"FGRAMPH1_01T00327",-7.09580510043333,4.57506652740476,2.42952052245542e-28,6.40304111497507e-27
"FGRAMPH1_01T00329",-3.2090361469391,3.80683104272267,1.40480493616484e-07,4.88955074353766e-07
"FGRAMPH1_01T00331",-3.93762962780449,5.31523535077997,3.62307759299521e-25,6.99414406928207e-24
"FGRAMPH1_01T00341",7.37731544015176,1.58341208002077,1.84632270867957e-05,4.82228519743244e-05
"FGRAMPH1_01T00343",4.73838815154175,1.71431210729975,8.90950208907035e-05,0.00021038864175125
"FGRAMPH1_01T00345",6.40852501256107,1.6148052011872,6.46154526482808e-13,3.9124507005727e-12
"FGRAMPH1_01T00347",1.11812424085998,3.99121814457935,0.000512422891125397,0.001086860066865
"FGRAMPH1_01T00349",7.07828074751277,2.54903544415827,9.07212298032705e-15,6.57351958055138e-14
"FGRAMPH1_01T00359",4.39600679508032,0.562115222540477,0.000241796699468947,0.000537594319282532
"FGRAMPH1_01T00373",4.86690460689269,7.16847622438099,3.73416487792974e-17,3.4003974863167e-16
"FGRAMPH1_01T00375",6.89585609247037,1.017020001445,4.29110560012203e-06,1.22906755800922e-05
"FGRAMPH1_01T00377",5.5103861572619,5.3303377980955,1.59708152473476e-29,4.72041355742931e-28
"FGRAMPH1_01T00379",-1.28484347184525,3.82258448888145,0.000359956559808014,0.000779918303017447
"FGRAMPH1_01T00399",5.21669758997834,1.27374055915668,1.04928925383828e-07,3.7165583828402e-07
"FGRAMPH1_01T00403",-2.0373476859494,0.940169266798956,0.00838750315335924,0.0144601162454437
"FGRAMPH1_01T00405",3.20262506648523,6.59215233144025,3.38499628014003e-13,2.08581955707333e-12
"FGRAMPH1_01T00413",-1.67583440715584,5.49800520919144,1.83902912583427e-05,4.80803641769215e-05
"FGRAMPH1_01T00415",1.44566450659096,2.3336120542385,0.00103352877620423,0.00209043332407207
"FGRAMPH1_01T00431",-2.32116908196065,2.78121803769814,1.96608235872462e-05,5.11083719735049e-05
"FGRAMPH1_01T00437",8.58601213954027,1.03729704505307,4.61592120553532e-05,0.000113638549584744
"FGRAMPH1_01T00439",13.8922799251791,5.86165674571164,8.64301411752678e-21,1.10823353813337e-19
"FGRAMPH1_01T00441",8.63469233959964,1.70650022069499,9.69309746949641e-11,4.76368618240211e-10
"FGRAMPH1_01T00443",6.69779583897419,2.42230827164668,5.16200136660774e-06,1.45736698054012e-05
"FGRAMPH1_01T00445",9.33655937291117,5.53429894199256,1.56224884873706e-29,4.63054099272972e-28
"FGRAMPH1_01T00447",3.01077170108371,3.49603230178648,1.01471418861089e-08,4.04301392057721e-08
"FGRAMPH1_01T00455",1.84717799625451,5.07837282723771,0.00160132615175042,0.00314464630738825
"FGRAMPH1_01T00457",1.72894093113255,5.14627243670643,1.6546987490921e-05,4.35988743685486e-05
