,logFC,logCPM,PValue,FDR
FGRAMPH1_01T03933,-1.54391361,2.226574357,0.000406709,0.001148554
FGRAMPH1_01T03935,-1.920753131,4.782852854,1.63E-05,5.97E-05
FGRAMPH1_01T03945,1.220088253,3.801261723,0.000439486,0.001233792
FGRAMPH1_01T03947,-2.738376378,1.900935039,3.34E-06,1.37E-05
FGRAMPH1_01T03949,-2.213150137,2.092516603,3.42E-05,0.000118498
FGRAMPH1_01T03951,10.01591117,7.843288095,9.83E-50,1.54E-47
FGRAMPH1_01T03955,-2.260822176,4.365171381,0.001079686,0.002815741
FGRAMPH1_01T03959,4.609956627,6.257299412,2.76E-16,3.25E-15
FGRAMPH1_01T03963,1.189637959,5.500034027,0.002437612,0.005825659
FGRAMPH1_01T03981,4.747522811,0.596141183,0.004766983,0.010649479
FGRAMPH1_01T03985,1.762838766,5.442017285,4.27E-05,0.000145719
FGRAMPH1_01T03987,-1.663572144,6.362620929,8.76E-06,3.36E-05
FGRAMPH1_01T03991,-2.280425185,2.872584081,4.06E-09,2.45E-08
FGRAMPH1_01T03999,1.948201339,4.710465966,1.04E-06,4.56E-06
FGRAMPH1_01T04001,1.536195971,3.94430817,3.42E-06,1.40E-05
FGRAMPH1_01T04015,-3.170343482,2.887311267,1.69E-05,6.19E-05
FGRAMPH1_01T04021,-1.035413779,7.08691642,0.009798923,0.020164005
FGRAMPH1_01T04037,-0.826412417,5.453688231,0.016826835,0.032479282
FGRAMPH1_01T04045,5.9462434,2.72328006,0.00462023,0.010344845
FGRAMPH1_01T04053,-1.226376857,6.268461692,0.005747189,0.012566947
FGRAMPH1_01T04057,0.980321378,7.206446501,0.001262169,0.003237576
FGRAMPH1_01T04063,1.463550597,4.752424279,0.005818816,0.012702331
FGRAMPH1_01T04069,-2.772161257,9.821943571,2.44E-06,1.01E-05
FGRAMPH1_01T04077,9.798472242,6.504563978,4.29E-40,3.03E-38
FGRAMPH1_01T04085,3.55023943,3.514522356,5.44E-20,8.66E-19
FGRAMPH1_01T04091,3.294948084,1.153542222,0.000158499,0.000484479
FGRAMPH1_01T04097,7.005015463,0.537944843,3.83E-06,1.55E-05
FGRAMPH1_01T04103,10.83240529,4.242832866,3.70E-28,1.04E-26
FGRAMPH1_01T04107,-1.162646337,2.513383018,0.017770494,0.034104455
FGRAMPH1_01T04109,-1.680514369,0.585423751,0.005185383,0.01147033
FGRAMPH1_01T04113,-1.297790495,5.839433244,0.010973151,0.022246092
FGRAMPH1_01T04115,-1.551485613,2.54919439,0.005956597,0.012967931
FGRAMPH1_01T04117,1.250481943,7.363946639,0.001570895,0.003947232
FGRAMPH1_01T04119,3.114408271,6.959220442,1.23E-06,5.33E-06
FGRAMPH1_01T04123,2.811264485,10.00125416,8.10E-06,3.13E-05
FGRAMPH1_01T04133,-1.629423697,4.485220923,0.002116206,0.005139708
FGRAMPH1_01T04137,-1.958432394,4.336952157,0.000346859,0.000990769
FGRAMPH1_01T04139,1.233962869,3.969659476,0.000137577,0.000425753
FGRAMPH1_01T04141,-1.199898149,7.178029494,0.020065802,0.037985975
FGRAMPH1_01T04145,-1.968361919,1.986975125,0.010884247,0.022091538
FGRAMPH1_01T04147,-1.271514238,3.906598841,0.010985281,0.022266368
FGRAMPH1_01T04161,-1.150146657,2.348824285,0.003705541,0.008489397
FGRAMPH1_01T04165,4.241821049,0.832394283,0.000623027,0.001697586
FGRAMPH1_01T04167,3.181633895,2.829641314,2.87E-13,2.66E-12
FGRAMPH1_01T04169,-2.01594218,5.347860096,1.49E-06,6.36E-06
FGRAMPH1_01T04173,3.903863987,4.424077302,7.85E-08,4.01E-07
FGRAMPH1_01T04181,5.119742417,5.376692568,1.40E-30,4.77E-29
FGRAMPH1_01T04187,7.351791592,1.259800011,2.47E-07,1.18E-06
FGRAMPH1_01T04195,8.276567777,1.304705852,7.41E-07,3.33E-06
FGRAMPH1_01T04197,1.3370118,3.638467349,0.014002427,0.027596043
FGRAMPH1_01T04205,8.267687735,7.089389008,8.64E-48,1.13E-45
FGRAMPH1_01T04211,-4.253247585,2.548053807,6.48E-17,8.07E-16
FGRAMPH1_01T04217,1.808610654,2.776103655,0.002615507,0.006209679
FGRAMPH1_01T04219,-2.675111076,2.555758592,0.000693957,0.001876195
FGRAMPH1_01T04221,3.796104124,2.17857034,2.58E-08,1.41E-07
FGRAMPH1_01T04223,7.426052974,3.570432876,8.28E-12,6.68E-11
FGRAMPH1_01T04225,-2.87950258,4.113961144,9.06E-15,9.37E-14
FGRAMPH1_01T04231,7.469639924,1.204197537,5.77E-08,2.99E-07
FGRAMPH1_01T04235,4.685754577,1.265790279,2.61E-10,1.80E-09
FGRAMPH1_01T04237,4.488709976,0.452011172,3.70E-05,0.000127445
FGRAMPH1_01T04239,5.315121706,3.136804105,4.28E-11,3.20E-10
FGRAMPH1_01T04241,-4.046581908,7.804570324,1.77E-12,1.51E-11
FGRAMPH1_01T04243,1.295660771,6.776785519,0.006676333,0.014382227
FGRAMPH1_01T04245,3.336387912,2.030731492,8.34E-10,5.43E-09
FGRAMPH1_01T04247,11.70707294,4.675205387,1.49E-46,1.73E-44
FGRAMPH1_01T04251,-3.321910923,2.806627945,0.000161501,0.000492361
FGRAMPH1_01T04253,6.989999847,4.968616297,2.35E-16,2.78E-15
FGRAMPH1_01T04263,1.557782046,5.363001172,0.00072581,0.001953229
FGRAMPH1_01T04271,2.148780956,7.086047538,6.25E-06,2.45E-05
FGRAMPH1_01T04273,2.982581507,2.368143181,2.79E-07,1.32E-06
FGRAMPH1_01T04277,1.744173234,3.034437654,0.002898606,0.006816838
FGRAMPH1_01T04287,4.926114057,7.063046803,4.12E-17,5.18E-16
FGRAMPH1_01T04289,1.746734669,10.35207852,2.02E-05,7.31E-05
FGRAMPH1_01T04291,1.820852819,5.682161097,6.60E-08,3.40E-07
FGRAMPH1_01T04293,6.506124395,8.473689152,4.69E-35,2.25E-33
FGRAMPH1_01T04295,-4.324270756,8.981838907,6.42E-11,4.73E-10
FGRAMPH1_01T04303,8.691601851,2.594134478,1.35E-10,9.65E-10
FGRAMPH1_01T04307,-2.797309856,2.620944925,0.000100699,0.000320638
FGRAMPH1_01T04319,5.139313214,1.785092971,4.08E-06,1.64E-05
FGRAMPH1_01T04327,8.518726499,2.415797288,6.58E-07,2.98E-06
FGRAMPH1_01T04329,3.653968874,5.585358782,1.09E-12,9.48E-12
FGRAMPH1_01T04333,7.224325238,1.541561351,7.61E-07,3.41E-06
FGRAMPH1_01T04335,1.374656308,3.052482594,0.010230404,0.020914561
FGRAMPH1_01T04339,4.477930927,1.623937633,2.53E-07,1.21E-06
FGRAMPH1_01T04345,5.474557451,0.99427095,0.000337803,0.000968124
FGRAMPH1_01T04347,8.202542287,1.688310446,7.14E-12,5.82E-11
FGRAMPH1_01T04349,7.411975796,0.966348844,1.49E-07,7.31E-07
FGRAMPH1_01T04351,6.359609574,1.836798616,5.17E-05,0.000173759
FGRAMPH1_01T04359,8.297763715,2.70631294,3.16E-13,2.92E-12
FGRAMPH1_01T04361,-1.688245992,3.714113374,0.00054551,0.001504791
FGRAMPH1_01T04363,-1.765994862,4.909023207,0.003302072,0.00766066
FGRAMPH1_01T04371,1.328622755,7.12027197,0.015861274,0.030864146
FGRAMPH1_01T04373,1.565586071,5.857682753,0.001069086,0.002790183
FGRAMPH1_01T04375,-1.651850879,3.544463815,0.000664222,0.001802789
FGRAMPH1_01T04377,2.366732773,4.177538437,2.18E-07,1.05E-06
FGRAMPH1_01T04379,3.03222655,4.683975199,8.50E-09,4.96E-08
FGRAMPH1_01T04381,4.817840604,3.579518181,5.97E-14,5.83E-13
FGRAMPH1_01T04383,9.175166216,5.194657359,1.04E-19,1.62E-18
FGRAMPH1_01T04385,11.05931818,4.510815688,6.24E-25,1.40E-23
FGRAMPH1_01T04387,8.055188913,3.389603457,1.02E-13,9.84E-13
FGRAMPH1_01T04389,8.526290902,4.365544451,6.76E-36,3.40E-34
FGRAMPH1_01T04391,6.739172312,6.041660184,4.97E-18,6.76E-17
FGRAMPH1_01T04393,10.71479248,3.49913278,1.15E-20,1.92E-19
FGRAMPH1_01T04399,5.077783604,2.880631664,2.50E-12,2.10E-11
FGRAMPH1_01T04401,13.29105692,9.198193921,2.24E-82,2.61E-79
FGRAMPH1_01T04403,7.811802731,6.347879773,1.50E-22,2.82E-21
FGRAMPH1_01T04409,2.729086461,3.799595676,2.45E-07,1.17E-06
FGRAMPH1_01T04411,2.055815271,2.37755147,0.005600214,0.012278927
FGRAMPH1_01T04415,-0.915637238,6.019078185,0.022149715,0.041406551
FGRAMPH1_01T04417,0.92828255,6.026677184,0.018218933,0.034874624
FGRAMPH1_01T04419,2.704739075,7.790665039,7.46E-12,6.05E-11
FGRAMPH1_01T04423,3.506113053,3.254973381,1.96E-05,7.09E-05
FGRAMPH1_01T04425,9.429543197,5.120531243,1.58E-28,4.58E-27
FGRAMPH1_01T04427,4.736948347,1.57131429,1.07E-09,6.87E-09
FGRAMPH1_01T04429,16.30233138,8.020807175,1.38E-44,1.39E-42
FGRAMPH1_01T04431,3.689966132,5.925823028,7.03E-16,8.05E-15
FGRAMPH1_01T04433,1.896636731,3.342074959,2.41E-05,8.61E-05
FGRAMPH1_01T04441,-3.057570477,0.806252295,0.000689638,0.001865001
FGRAMPH1_01T04443,1.399845713,8.853918107,0.003447335,0.007958841
FGRAMPH1_01T04445,-1.441678154,2.287444757,0.001717494,0.004271487
FGRAMPH1_01T04447,-6.164303252,5.17964345,2.35E-11,1.80E-10
FGRAMPH1_01T04451,-1.515335229,2.351478416,0.001208633,0.003113993
FGRAMPH1_01T04453,2.430718927,2.620671152,0.001420505,0.003603962
FGRAMPH1_01T04457,-1.316387294,5.594097543,0.002877307,0.006771313
FGRAMPH1_01T04459,3.112485742,2.426145509,0.000136348,0.000422324
FGRAMPH1_01T04471,-3.330481056,4.955855822,7.99E-07,3.56E-06
FGRAMPH1_01T04473,-6.258000259,-0.293399175,0.001329788,0.003393553
FGRAMPH1_01T04475,2.91859852,2.696661157,1.11E-06,4.85E-06
FGRAMPH1_01T04477,1.338036606,4.940107574,0.001852302,0.00456015
FGRAMPH1_01T04479,-2.687614459,4.631315234,0.000776837,0.002080379
FGRAMPH1_01T04481,-1.228270409,5.892388541,0.004374276,0.009876576
FGRAMPH1_01T04487,-2.575944861,7.060455951,2.09E-08,1.16E-07
FGRAMPH1_01T04493,0.987746607,5.674372664,0.006435948,0.013904464
FGRAMPH1_01T04495,1.458352772,4.564093566,0.003279303,0.007616282
FGRAMPH1_01T04497,3.685530191,6.991725784,1.94E-12,1.66E-11
FGRAMPH1_01T04499,-2.656571956,6.285524156,8.03E-05,0.000260974
FGRAMPH1_01T04501,-1.415914463,5.182156,0.007347455,0.015635703
FGRAMPH1_01T04503,3.804706278,3.007719958,1.94E-11,1.50E-10
FGRAMPH1_01T04507,3.635886345,1.312290956,3.45E-06,1.41E-05
FGRAMPH1_01T04509,4.02352746,2.693281823,1.64E-09,1.04E-08
FGRAMPH1_01T04517,-1.280285314,5.363847949,0.000564955,0.001551884
FGRAMPH1_01T04521,5.288135176,7.997323336,1.95E-35,9.55E-34
FGRAMPH1_01T04523,-2.107635528,5.77260429,5.74E-06,2.27E-05
FGRAMPH1_01T04525,5.324617165,5.172161967,6.89E-31,2.44E-29
FGRAMPH1_01T04527,-1.320155732,2.339263249,0.001217896,0.003136315
FGRAMPH1_01T04531,2.209522083,10.64351865,1.84E-06,7.82E-06
FGRAMPH1_01T04535,5.305523817,7.328968235,2.20E-25,5.13E-24
FGRAMPH1_01T04537,-0.888472652,5.602699878,0.007853772,0.016552935
FGRAMPH1_01T04539,-1.308793883,5.697436678,0.002907443,0.006836085
FGRAMPH1_01T04551,-2.750960179,3.30964432,1.34E-05,4.98E-05
FGRAMPH1_01T04553,-4.106902135,7.650434559,0.000168997,0.000513868
FGRAMPH1_01T04555,-2.326032689,5.464871964,3.38E-11,2.55E-10
FGRAMPH1_01T04557,-1.905797363,5.851488767,8.31E-06,3.20E-05
FGRAMPH1_01T04561,-2.123709564,5.343618349,7.95E-09,4.66E-08
FGRAMPH1_01T04569,-1.164550931,5.724946416,0.024437821,0.045111666
FGRAMPH1_01T04573,-1.3596944,5.431382014,0.003605963,0.008284847
FGRAMPH1_01T04581,-1.034353515,3.934503451,0.004549054,0.010208948
FGRAMPH1_01T04583,2.074462455,7.109975609,2.50E-06,1.04E-05
FGRAMPH1_01T04587,-0.957636361,4.556579953,0.014660877,0.028779879
FGRAMPH1_01T04591,1.974936021,5.053384483,3.15E-05,0.000110064
FGRAMPH1_01T04607,-1.305913605,5.766138001,0.002679627,0.006344635
FGRAMPH1_01T04609,0.995116292,5.967419042,0.018588535,0.035493508
FGRAMPH1_01T04611,-0.913004702,6.129622336,0.014146084,0.027863418
FGRAMPH1_01T04623,-3.631759178,4.895861447,4.22E-14,4.16E-13
FGRAMPH1_01T04629,2.775551681,10.45460002,1.06E-07,5.33E-07
FGRAMPH1_01T04635,-1.03365346,5.331751093,0.004052952,0.009210695
FGRAMPH1_01T04637,-0.879825469,5.522348167,0.014994232,0.029362479
FGRAMPH1_01T04639,-2.355392391,4.135092322,0.011875159,0.023848327
FGRAMPH1_01T04649,-1.284246173,7.673550509,0.002427919,0.005806479
FGRAMPH1_01T04651,-3.355851517,3.636836095,1.13E-05,4.24E-05
FGRAMPH1_01T04653,-1.094827996,3.920016162,0.000492778,0.001367624
FGRAMPH1_01T04655,-1.444981086,4.11818021,0.002628752,0.006237536
FGRAMPH1_01T04657,-1.185348246,5.299959502,0.001082683,0.002818639
FGRAMPH1_01T04677,-3.221795906,0.622708123,0.002081887,0.00507048
FGRAMPH1_01T04679,1.195120899,6.594211763,0.006827136,0.014660965
FGRAMPH1_01T04705,-0.977913373,6.447960058,0.001681495,0.004192917
FGRAMPH1_01T04713,-2.127604379,5.768138483,7.35E-10,4.81E-09
FGRAMPH1_01T04715,-5.675542325,1.568665866,6.15E-05,0.000203615
FGRAMPH1_01T04723,1.919398728,10.89855349,2.35E-05,8.41E-05
FGRAMPH1_01T04731,4.448888737,11.93907159,3.04E-22,5.58E-21
FGRAMPH1_01T04735,1.418662434,9.082354475,0.000211492,0.00063008
FGRAMPH1_01T04739,-1.564416357,7.910800788,0.00175916,0.004364737
FGRAMPH1_01T04741,-1.838184009,7.651769781,2.13E-05,7.68E-05
FGRAMPH1_01T04755,-1.579029305,5.59202502,0.001291281,0.003304936
FGRAMPH1_01T04757,-0.944659266,6.066960706,0.023281732,0.043252266
FGRAMPH1_01T04767,-1.016443999,5.726624999,0.001848917,0.004555031
FGRAMPH1_01T04771,-2.431797383,4.903888524,1.09E-11,8.67E-11
FGRAMPH1_01T04773,-4.964185798,8.18065353,1.16E-11,9.22E-11
FGRAMPH1_01T04781,6.764607253,8.40892223,2.08E-28,5.91E-27
FGRAMPH1_01T04785,-5.351579895,3.057621225,2.80E-18,3.88E-17
FGRAMPH1_01T04787,-2.180547064,2.70824204,0.007162787,0.015288502
FGRAMPH1_01T04789,1.571023027,1.682829923,0.011306245,0.022828492
FGRAMPH1_01T04793,2.965663322,4.923671788,1.92E-10,1.35E-09
FGRAMPH1_01T04795,7.072672029,2.574073926,2.00E-18,2.83E-17
FGRAMPH1_01T04799,6.254440797,4.059358211,1.25E-08,7.12E-08
FGRAMPH1_01T04801,7.79577439,3.820196059,1.75E-20,2.89E-19
FGRAMPH1_01T04803,7.871434161,0.815410537,2.58E-09,1.60E-08
FGRAMPH1_01T04805,3.631230465,4.470252544,2.99E-17,3.81E-16
FGRAMPH1_01T04807,3.01690746,3.164435899,3.67E-08,1.96E-07
FGRAMPH1_01T04811,6.83523546,8.044970526,3.36E-49,4.96E-47
FGRAMPH1_01T04813,11.70072096,4.57296502,2.88E-42,2.37E-40
FGRAMPH1_01T04815,4.047878363,5.002123717,7.05E-28,1.96E-26
FGRAMPH1_01T04819,2.679654125,1.8099137,0.005005833,0.011122539
FGRAMPH1_01T04821,4.955426677,1.258344352,1.93E-07,9.36E-07
FGRAMPH1_01T04825,1.419805139,7.730807599,0.007083539,0.015137881
FGRAMPH1_01T04827,-3.612023213,7.921857399,8.46E-09,4.94E-08
FGRAMPH1_01T04829,-1.402697454,6.378793702,0.001652574,0.00412993
FGRAMPH1_01T04833,2.394726638,2.36114398,4.74E-05,0.000160249
FGRAMPH1_01T04835,2.830618911,1.009279698,0.001082159,0.00281838
FGRAMPH1_01T04837,-2.057284066,6.307716864,0.004286487,0.009695095
FGRAMPH1_01T04841,1.825322629,5.666308691,2.42E-05,8.63E-05
FGRAMPH1_01T04843,-3.110596068,4.968733606,6.97E-07,3.15E-06
FGRAMPH1_01T04847,2.379299932,6.606766257,9.95E-09,5.74E-08
FGRAMPH1_01T04849,-3.34878717,5.930766954,1.98E-20,3.25E-19
FGRAMPH1_01T04853,-1.399472841,5.795302995,0.002865879,0.006747455
FGRAMPH1_01T04863,2.80024839,6.257446727,1.90E-09,1.20E-08
FGRAMPH1_01T04875,1.815478871,3.155185129,1.14E-06,5.00E-06
FGRAMPH1_01T04879,1.991402,3.171298912,2.42E-06,1.01E-05
FGRAMPH1_01T04887,7.406350365,6.490543929,8.28E-23,1.59E-21
FGRAMPH1_01T04889,4.134904745,5.471519879,5.45E-12,4.48E-11
FGRAMPH1_01T04891,1.099869813,7.673933249,0.017241637,0.033198243
FGRAMPH1_01T04893,-1.192256144,6.309573387,9.95E-05,0.000317252
FGRAMPH1_01T04905,-2.621403726,4.21485991,6.83E-07,3.09E-06
FGRAMPH1_01T04907,6.865026112,1.487812384,9.34E-08,4.72E-07
FGRAMPH1_01T04909,11.4562869,5.433532482,1.87E-42,1.55E-40
FGRAMPH1_01T04911,-2.310766984,4.514432939,0.000122372,0.00038243
FGRAMPH1_01T04915,-2.978946403,2.37429543,5.15E-07,2.36E-06
FGRAMPH1_01T04917,6.06970939,4.248774145,7.39E-07,3.32E-06
FGRAMPH1_01T04919,-3.583711028,2.042596452,0.016547936,0.032033498
FGRAMPH1_01T04923,-2.316067339,3.304646822,0.002672151,0.00633116
FGRAMPH1_01T04935,-1.434286665,5.321617574,0.007842405,0.016536695
FGRAMPH1_01T04947,-6.867357633,6.148623476,3.67E-25,8.42E-24
FGRAMPH1_01T04949,-5.088893954,9.105691934,9.19E-20,1.44E-18
FGRAMPH1_01T04951,-6.446350157,1.648744662,1.31E-10,9.39E-10
FGRAMPH1_01T04953,-1.089814575,5.368644323,0.000747963,0.002007164
FGRAMPH1_01T04955,-1.32351947,4.81357055,0.00187794,0.004615664
FGRAMPH1_01T04959,-1.042640327,6.474076509,0.020334598,0.038383708
FGRAMPH1_01T04963,-0.857196181,4.260448074,0.026653156,0.048847779
FGRAMPH1_01T04967,6.751840772,7.625591049,7.58E-24,1.57E-22
FGRAMPH1_01T04973,5.865668877,1.654274132,0.000228877,0.00067629
FGRAMPH1_01T04977,4.865933024,6.808919635,4.48E-21,7.60E-20
FGRAMPH1_01T04979,5.240507797,2.976259474,2.17E-12,1.84E-11
FGRAMPH1_01T04987,3.993604041,5.582091998,1.57E-19,2.41E-18
FGRAMPH1_01T04993,3.407953609,4.750045498,3.29E-15,3.56E-14
FGRAMPH1_01T04995,9.997082255,6.414667912,5.66E-41,4.23E-39
FGRAMPH1_01T04999,0.930818825,4.22052743,0.020047879,0.037958914
FGRAMPH1_01T05003,-2.629618487,1.473694612,3.80E-05,0.000130849
FGRAMPH1_01T05005,-1.332785969,6.535850064,0.001337525,0.003411635
FGRAMPH1_01T05007,1.717487182,2.702329549,0.015303653,0.029901423
FGRAMPH1_01T05015,-1.554468209,6.904789702,1.96E-06,8.28E-06
FGRAMPH1_01T05025,-1.166636145,6.6951144,0.002425501,0.005804734
FGRAMPH1_01T05027,-3.515516946,2.91284405,1.14E-15,1.28E-14
FGRAMPH1_01T05031,-3.670382097,2.639714698,2.27E-08,1.25E-07
FGRAMPH1_01T05035,3.712489002,6.576607974,4.09E-18,5.62E-17
FGRAMPH1_01T05037,-0.974324331,5.785849477,0.00671593,0.014452648
FGRAMPH1_01T05049,-1.495439393,2.731098136,0.014782444,0.028985891
FGRAMPH1_01T05051,2.870487833,5.390566661,0.00442713,0.009980837
FGRAMPH1_01T05055,0.870932814,9.566340328,0.023080515,0.042924179
FGRAMPH1_01T05061,1.20813249,10.77554745,0.00779538,0.016454118
FGRAMPH1_01T05075,-2.353002577,2.324355395,0.000752884,0.002018817
FGRAMPH1_01T05081,1.895665147,4.455754341,0.000393505,0.001113371
FGRAMPH1_01T05083,1.544019123,3.271396145,0.007073016,0.015121571
FGRAMPH1_01T05085,4.548919842,1.7671332,3.42E-06,1.40E-05
FGRAMPH1_01T05087,5.591619881,3.057874756,2.06E-06,8.71E-06
FGRAMPH1_01T05089,3.725735937,2.25254559,0.001414315,0.00359087
FGRAMPH1_01T05095,5.861182598,1.68655861,0.012452608,0.024852303
FGRAMPH1_01T05099,2.772831286,2.759666412,0.004209175,0.009536725
FGRAMPH1_01T05105,4.74631691,1.488811177,0.00154629,0.003891606
FGRAMPH1_01T05107,1.822830021,8.736179097,0.000340884,0.000975565
FGRAMPH1_01T05119,3.309975725,6.126681071,1.41E-07,6.95E-07
FGRAMPH1_01T05123,-1.377964723,4.449294179,0.019207901,0.036573661
FGRAMPH1_01T05125,0.980563291,6.494113021,0.009553322,0.019703608
FGRAMPH1_01T05133,3.388501047,1.285348528,3.97E-08,2.11E-07
FGRAMPH1_01T05141,2.479557566,5.403413159,1.06E-06,4.66E-06
FGRAMPH1_01T05143,3.302589639,3.897764239,3.76E-07,1.74E-06
FGRAMPH1_01T05147,7.269089707,3.408197545,5.32E-17,6.65E-16
FGRAMPH1_01T05149,1.21118831,4.367434373,0.005839196,0.012736192
FGRAMPH1_01T05151,1.161097783,4.566755717,0.003395667,0.007848214
FGRAMPH1_01T05155,-2.329331001,0.325888709,0.001823068,0.004498763
FGRAMPH1_01T05161,-1.100205143,3.952669957,0.00683591,0.014674626
FGRAMPH1_01T05169,1.080311949,4.647233944,0.005750895,0.012570397
FGRAMPH1_01T05171,4.815914394,4.720096516,1.15E-17,1.53E-16
FGRAMPH1_01T05175,3.984215218,2.011584053,2.02E-12,1.72E-11
FGRAMPH1_01T05179,4.830277641,3.259669704,1.61E-08,9.02E-08
FGRAMPH1_01T05187,8.488904208,4.389867399,4.65E-15,4.95E-14
FGRAMPH1_01T05193,5.611894642,3.673580055,4.31E-21,7.34E-20
FGRAMPH1_01T05195,1.678432181,2.954403757,0.008117636,0.017038079
FGRAMPH1_01T05199,3.109410525,4.062362724,3.81E-11,2.87E-10
FGRAMPH1_01T05201,8.651343871,6.246996138,7.66E-43,6.67E-41
FGRAMPH1_01T05203,7.092209825,7.388786414,2.77E-37,1.54E-35
FGRAMPH1_01T05205,4.444487283,3.487006943,2.83E-10,1.93E-09
FGRAMPH1_01T05207,4.591186812,2.268776171,0.000158618,0.000484561
FGRAMPH1_01T05209,5.660360311,0.650623399,0.000109009,0.000344372
FGRAMPH1_01T05211,4.420709574,4.734043892,3.99E-11,3.00E-10
FGRAMPH1_01T05215,3.188593314,3.174101065,5.40E-08,2.81E-07
FGRAMPH1_01T05225,8.190368762,2.6768858,1.10E-12,9.56E-12
FGRAMPH1_01T05227,6.680152524,4.735597133,6.21E-25,1.39E-23
FGRAMPH1_01T05231,5.058123426,4.058943026,5.97E-08,3.09E-07
FGRAMPH1_01T05239,7.519441811,4.13049387,3.55E-18,4.90E-17
FGRAMPH1_01T05255,5.199518492,0.088258857,0.006737247,0.014489582
FGRAMPH1_01T05259,4.644406369,1.253359446,0.000104898,0.000332893
FGRAMPH1_01T05261,2.097564242,1.46562831,0.013405959,0.026550549
FGRAMPH1_01T05265,2.536275126,0.102945574,0.017337671,0.033370871
FGRAMPH1_01T05275,0.882952641,4.112958245,0.02530884,0.046596234
FGRAMPH1_01T05285,2.068750447,1.579740567,0.001304647,0.00333509
FGRAMPH1_01T05293,8.622181763,2.115981827,2.57E-10,1.77E-09
FGRAMPH1_01T05309,-1.551407306,1.948738162,0.000627276,0.001708275
FGRAMPH1_01T05311,7.012074365,9.84279736,5.80E-60,2.25E-57
FGRAMPH1_01T05313,4.957079061,3.703489193,2.31E-19,3.52E-18
FGRAMPH1_01T05315,4.096288563,7.015368512,4.02E-17,5.06E-16
FGRAMPH1_01T05319,2.910518245,1.884811645,0.025394379,0.046729051
FGRAMPH1_01T05321,10.30406278,4.373232854,2.06E-10,1.44E-09
FGRAMPH1_01T05323,9.797737924,1.886929497,5.66E-05,0.000188437
FGRAMPH1_01T05325,8.933212647,1.405140609,6.54E-05,0.000215579
FGRAMPH1_01T05329,2.760359563,6.778913884,3.13E-08,1.69E-07
FGRAMPH1_01T05331,4.372344316,2.583934973,1.07E-12,9.32E-12
FGRAMPH1_01T05333,-1.690865991,2.760630407,0.005613193,0.012299652
FGRAMPH1_01T05335,5.068306553,2.723055523,1.78E-06,7.57E-06
FGRAMPH1_01T05339,-2.351764611,3.062732385,5.60E-05,0.000186815
FGRAMPH1_01T05345,5.280142165,5.813961409,2.59E-13,2.42E-12
FGRAMPH1_01T05365,1.779714246,3.556871822,0.00185087,0.004558769
FGRAMPH1_01T05367,-1.909601811,4.024943983,1.58E-05,5.83E-05
FGRAMPH1_01T05371,1.381479695,3.205859597,0.011448538,0.023084612
FGRAMPH1_01T05373,-4.921662735,6.458071531,7.43E-10,4.86E-09
FGRAMPH1_01T05377,7.070560372,5.414143694,7.70E-31,2.70E-29
FGRAMPH1_01T05379,0.981704652,4.542931546,0.011847103,0.023796552
FGRAMPH1_01T05387,0.869301663,4.470856956,0.006667952,0.014367129
FGRAMPH1_01T05389,-1.005532117,6.294161718,0.001546526,0.003891606
FGRAMPH1_01T05409,1.332792992,1.217349032,0.01316225,0.026117318
FGRAMPH1_01T05411,-2.041061607,5.906736431,9.93E-06,3.76E-05
FGRAMPH1_01T05419,4.291940894,4.631184679,6.10E-15,6.39E-14
FGRAMPH1_01T05421,8.884125098,6.1811456,3.00E-39,1.97E-37
FGRAMPH1_01T05423,3.636082154,3.968814328,2.81E-10,1.92E-09
FGRAMPH1_01T05425,6.610773175,6.662233635,1.20E-35,5.94E-34
FGRAMPH1_01T05437,1.940030276,2.848293746,0.00341336,0.007883882
FGRAMPH1_01T05439,1.055943541,8.176403996,0.021539904,0.040425473
FGRAMPH1_01T05441,9.782688955,6.095878275,1.82E-25,4.26E-24
FGRAMPH1_01T05445,6.98461734,0.524909574,0.000197215,0.000591589
FGRAMPH1_01T05449,4.931722123,2.581379201,1.42E-11,1.12E-10
FGRAMPH1_01T05453,1.076978145,3.260463172,0.004431543,0.009987493
FGRAMPH1_01T05457,-3.820352601,7.77234993,2.90E-06,1.20E-05
FGRAMPH1_01T05459,-2.127613636,7.981986065,2.42E-06,1.01E-05
FGRAMPH1_01T05461,3.326439702,3.05724614,3.40E-07,1.59E-06
FGRAMPH1_01T05463,4.456082923,3.531953359,1.98E-21,3.45E-20
FGRAMPH1_01T05469,13.2679967,7.452500583,9.17E-67,5.64E-64
FGRAMPH1_01T05471,10.40544586,8.601896861,2.44E-47,2.93E-45
FGRAMPH1_01T05473,1.848357883,2.448925543,0.000267123,0.000782449
FGRAMPH1_01T05481,6.561683532,6.99659196,1.34E-37,7.60E-36
FGRAMPH1_01T05485,1.622956532,9.358171084,8.35E-06,3.21E-05
FGRAMPH1_01T05491,5.224817794,1.820480594,2.77E-11,2.11E-10
FGRAMPH1_01T05493,1.813092269,2.481154096,0.000145382,0.000448051
FGRAMPH1_01T05499,9.85276787,6.427165643,4.49E-39,2.83E-37
FGRAMPH1_01T05501,7.345415036,8.413275733,1.38E-36,7.27E-35
FGRAMPH1_01T05505,-2.087523732,3.456301361,1.67E-07,8.17E-07
